index, gene name
2950,ENSG00000107672
2951,ENSG00000107679
2952,ENSG00000107719
2953,ENSG00000107736
2954,ENSG00000107738
2955,ENSG00000107742
2956,ENSG00000107745
2957,ENSG00000107758
2958,ENSG00000107771
2959,ENSG00000107779
2960,ENSG00000107789
2961,ENSG00000107796
2962,ENSG00000107798
2963,ENSG00000107815
2964,ENSG00000107816
2965,ENSG00000107819
2966,ENSG00000107821
2967,ENSG00000107829
2968,ENSG00000107833
2969,ENSG00000107854
2970,ENSG00000107862
2971,ENSG00000107863
2972,ENSG00000107864
2973,ENSG00000107872
2974,ENSG00000107874
2975,ENSG00000107882
2976,ENSG00000107890
2977,ENSG00000107897
2978,ENSG00000107902
2979,ENSG00000107929
2980,ENSG00000107937
2981,ENSG00000107938
2982,ENSG00000107949
2983,ENSG00000107951
2984,ENSG00000107954
2985,ENSG00000107957
2986,ENSG00000107959
2987,ENSG00000107960
2988,ENSG00000107968
2989,ENSG00000108010
2990,ENSG00000108021
2991,ENSG00000108039
2992,ENSG00000108055
2993,ENSG00000108061
2994,ENSG00000108064
2995,ENSG00000108091
2996,ENSG00000108094
2997,ENSG00000108100
2998,ENSG00000108106
2999,ENSG00000108107
3000,ENSG00000108175
3001,ENSG00000108179
3002,ENSG00000108187
3003,ENSG00000108219
3004,ENSG00000108231
3005,ENSG00000108239
3006,ENSG00000108256
3007,ENSG00000108262
3008,ENSG00000108298
3009,ENSG00000108306
3010,ENSG00000108309
3011,ENSG00000108312
3012,ENSG00000108344
3013,ENSG00000108349
3014,ENSG00000108352
3015,ENSG00000108370
3016,ENSG00000108375
3017,ENSG00000108381
3018,ENSG00000108384
3019,ENSG00000108387
3020,ENSG00000108389
3021,ENSG00000108395
3022,ENSG00000108405
3023,ENSG00000108406
3024,ENSG00000108423
3025,ENSG00000108424
3026,ENSG00000108433
3027,ENSG00000108439
3028,ENSG00000108443
3029,ENSG00000108448
3030,ENSG00000108465
3031,ENSG00000108468
3032,ENSG00000108469
3033,ENSG00000108474
3034,ENSG00000108479
3035,ENSG00000108506
3036,ENSG00000108509
3037,ENSG00000108510
3038,ENSG00000108515
3039,ENSG00000108518
3040,ENSG00000108523
3041,ENSG00000108528
3042,ENSG00000108551
3043,ENSG00000108556
3044,ENSG00000108557
3045,ENSG00000108559
3046,ENSG00000108561
3047,ENSG00000108576
3048,ENSG00000108578
3049,ENSG00000108582
3050,ENSG00000108587
3051,ENSG00000108588
3052,ENSG00000108590
3053,ENSG00000108591
3054,ENSG00000108592
3055,ENSG00000108599
3056,ENSG00000108604
3057,ENSG00000108622
3058,ENSG00000108639
3059,ENSG00000108641
3060,ENSG00000108651
3061,ENSG00000108654
3062,ENSG00000108666
3063,ENSG00000108669
3064,ENSG00000108671
3065,ENSG00000108679
3066,ENSG00000108691
3067,ENSG00000108733
3068,ENSG00000108771
3069,ENSG00000108773
3070,ENSG00000108774
3071,ENSG00000108784
3072,ENSG00000108786
3073,ENSG00000108788
3074,ENSG00000108797
3075,ENSG00000108798
3076,ENSG00000108799
3077,ENSG00000108819
3078,ENSG00000108821
3079,ENSG00000108825
3080,ENSG00000108826
3081,ENSG00000108828
3082,ENSG00000108829
3083,ENSG00000108830
3084,ENSG00000108839
3085,ENSG00000108840
3086,ENSG00000108846
3087,ENSG00000108848
3088,ENSG00000108852
3089,ENSG00000108854
3090,ENSG00000108861
3091,ENSG00000108883
3092,ENSG00000108924
3093,ENSG00000108932
3094,ENSG00000108946
3095,ENSG00000108950
3096,ENSG00000108953
3097,ENSG00000108960
3098,ENSG00000108961
3099,ENSG00000108963
3100,ENSG00000108984
3101,ENSG00000109016
3102,ENSG00000109046
3103,ENSG00000109047
3104,ENSG00000109062
3105,ENSG00000109063
3106,ENSG00000109065
3107,ENSG00000109066
3108,ENSG00000109079
3109,ENSG00000109083
3110,ENSG00000109084
3111,ENSG00000109089
3112,ENSG00000109099
3113,ENSG00000109103
3114,ENSG00000109107
3115,ENSG00000109111
3116,ENSG00000109113
3117,ENSG00000109118
3118,ENSG00000109133
3119,ENSG00000109171
3120,ENSG00000109180
3121,ENSG00000109184
3122,ENSG00000109189
3123,ENSG00000109220
3124,ENSG00000109265
3125,ENSG00000109270
3126,ENSG00000109272
3127,ENSG00000109320
3128,ENSG00000109321
3129,ENSG00000109323
3130,ENSG00000109332
3131,ENSG00000109339
3132,ENSG00000109381
3133,ENSG00000109390
3134,ENSG00000109436
3135,ENSG00000109445
3136,ENSG00000109452
3137,ENSG00000109458
3138,ENSG00000109466
3139,ENSG00000109475
3140,ENSG00000109501
3141,ENSG00000109519
3142,ENSG00000109534
3143,ENSG00000109536
3144,ENSG00000109572
3145,ENSG00000109586
3146,ENSG00000109606
3147,ENSG00000109618
3148,ENSG00000109654
3149,ENSG00000109667
3150,ENSG00000109670
3151,ENSG00000109674
3152,ENSG00000109680
3153,ENSG00000109684
3154,ENSG00000109685
3155,ENSG00000109686
3156,ENSG00000109689
3157,ENSG00000109736
3158,ENSG00000109743
3159,ENSG00000109756
3160,ENSG00000109762
3161,ENSG00000109771
3162,ENSG00000109775
3163,ENSG00000109787
3164,ENSG00000109790
3165,ENSG00000109794
3166,ENSG00000109805
3167,ENSG00000109814
3168,ENSG00000109819
3169,ENSG00000109832
3170,ENSG00000109854
3171,ENSG00000109861
3172,ENSG00000109881
3173,ENSG00000109906
3174,ENSG00000109911
3175,ENSG00000109917
3176,ENSG00000109919
3177,ENSG00000109920
3178,ENSG00000109927
3179,ENSG00000109929
3180,ENSG00000109943
3181,ENSG00000109944
3182,ENSG00000109956
3183,ENSG00000109971
3184,ENSG00000110002
3185,ENSG00000110011
3186,ENSG00000110013
3187,ENSG00000110025
3188,ENSG00000110031
3189,ENSG00000110042
3190,ENSG00000110046
3191,ENSG00000110047
3192,ENSG00000110048
3193,ENSG00000110057
3194,ENSG00000110060
3195,ENSG00000110063
3196,ENSG00000110066
3197,ENSG00000110074
3198,ENSG00000110075
3199,ENSG00000110076
3200,ENSG00000110077
3201,ENSG00000110079
3202,ENSG00000110080
3203,ENSG00000110090
3204,ENSG00000110092
3205,ENSG00000110104
3206,ENSG00000110107
3207,ENSG00000110108
3208,ENSG00000110169
3209,ENSG00000110171
3210,ENSG00000110172
3211,ENSG00000110200
3212,ENSG00000110203
3213,ENSG00000110218
3214,ENSG00000110237
3215,ENSG00000110274
3216,ENSG00000110315
3217,ENSG00000110318
3218,ENSG00000110321
3219,ENSG00000110324
3220,ENSG00000110330
3221,ENSG00000110344
3222,ENSG00000110367
3223,ENSG00000110395
3224,ENSG00000110400
3225,ENSG00000110422
3226,ENSG00000110429
3227,ENSG00000110435
3228,ENSG00000110436
3229,ENSG00000110442
3230,ENSG00000110446
3231,ENSG00000110448
3232,ENSG00000110455
3233,ENSG00000110492
3234,ENSG00000110497
3235,ENSG00000110514
3236,ENSG00000110536
3237,ENSG00000110583
3238,ENSG00000110619
3239,ENSG00000110628
3240,ENSG00000110651
3241,ENSG00000110660
3242,ENSG00000110665
3243,ENSG00000110675
3244,ENSG00000110693
3245,ENSG00000110696
3246,ENSG00000110697
3247,ENSG00000110700
3248,ENSG00000110711
3249,ENSG00000110713
3250,ENSG00000110717
3251,ENSG00000110719
3252,ENSG00000110721
3253,ENSG00000110723
3254,ENSG00000110756
3255,ENSG00000110768
3256,ENSG00000110777
3257,ENSG00000110799
3258,ENSG00000110801
3259,ENSG00000110811
3260,ENSG00000110841
3261,ENSG00000110844
3262,ENSG00000110848
3263,ENSG00000110851
3264,ENSG00000110852
3265,ENSG00000110871
3266,ENSG00000110876
3267,ENSG00000110880
3268,ENSG00000110888
3269,ENSG00000110906
3270,ENSG00000110911
3271,ENSG00000110917
3272,ENSG00000110921
3273,ENSG00000110925
3274,ENSG00000110931
3275,ENSG00000110934
3276,ENSG00000110944
3277,ENSG00000110955
3278,ENSG00000110958
3279,ENSG00000110987
3280,ENSG00000111011
3281,ENSG00000111012
3282,ENSG00000111052
3283,ENSG00000111057
3284,ENSG00000111058
3285,ENSG00000111077
3286,ENSG00000111087
3287,ENSG00000111110
3288,ENSG00000111142
3289,ENSG00000111144
3290,ENSG00000111145
3291,ENSG00000111181
3292,ENSG00000111186
3293,ENSG00000111196
3294,ENSG00000111199
3295,ENSG00000111203
3296,ENSG00000111206
3297,ENSG00000111215
3298,ENSG00000111218
3299,ENSG00000111224
3300,ENSG00000111229
3301,ENSG00000111231
3302,ENSG00000111237
3303,ENSG00000111247
3304,ENSG00000111249
3305,ENSG00000111252
3306,ENSG00000111254
3307,ENSG00000111261
3308,ENSG00000111266
3309,ENSG00000111269
3310,ENSG00000111271
3311,ENSG00000111275
3312,ENSG00000111276
3313,ENSG00000111300
3314,ENSG00000111305
3315,ENSG00000111319
3316,ENSG00000111321
3317,ENSG00000111325
3318,ENSG00000111328
3319,ENSG00000111331
3320,ENSG00000111335
3321,ENSG00000111339
3322,ENSG00000111341
3323,ENSG00000111344
3324,ENSG00000111348
3325,ENSG00000111358
3326,ENSG00000111361
3327,ENSG00000111364
3328,ENSG00000111371
3329,ENSG00000111412
3330,ENSG00000111424
3331,ENSG00000111445
3332,ENSG00000111450
3333,ENSG00000111452
3334,ENSG00000111481
3335,ENSG00000111490
3336,ENSG00000111530
3337,ENSG00000111537
3338,ENSG00000111540
3339,ENSG00000111554
3340,ENSG00000111581
3341,ENSG00000111596
3342,ENSG00000111602
3343,ENSG00000111605
3344,ENSG00000111615
3345,ENSG00000111639
3346,ENSG00000111640
3347,ENSG00000111641
3348,ENSG00000111642
3349,ENSG00000111644
3350,ENSG00000111647
3351,ENSG00000111652
3352,ENSG00000111653
3353,ENSG00000111665
3354,ENSG00000111666
3355,ENSG00000111667
3356,ENSG00000111669
3357,ENSG00000111670
3358,ENSG00000111671
3359,ENSG00000111674
3360,ENSG00000111676
3361,ENSG00000111678
3362,ENSG00000111679
3363,ENSG00000111684
3364,ENSG00000111696
3365,ENSG00000111704
3366,ENSG00000111707
3367,ENSG00000111711
3368,ENSG00000111716
3369,ENSG00000111725
3370,ENSG00000111726
3371,ENSG00000111727
3372,ENSG00000111728
3373,ENSG00000111729
3374,ENSG00000111731
3375,ENSG00000111732
3376,ENSG00000111737
3377,ENSG00000111752
3378,ENSG00000111775
3379,ENSG00000111785
3380,ENSG00000111786
3381,ENSG00000111788
3382,ENSG00000111790
3383,ENSG00000111796
3384,ENSG00000111801
3385,ENSG00000111802
3386,ENSG00000111816
3387,ENSG00000111817
3388,ENSG00000111832
3389,ENSG00000111834
3390,ENSG00000111837
3391,ENSG00000111843
3392,ENSG00000111845
3393,ENSG00000111846
3394,ENSG00000111850
3395,ENSG00000111859
3396,ENSG00000111860
3397,ENSG00000111863
3398,ENSG00000111875
3399,ENSG00000111877
3400,ENSG00000111879
3401,ENSG00000111880
3402,ENSG00000111885
3403,ENSG00000111886
3404,ENSG00000111897
3405,ENSG00000111906
3406,ENSG00000111907
3407,ENSG00000111911
3408,ENSG00000111912
3409,ENSG00000111913
3410,ENSG00000111961
3411,ENSG00000111962
3412,ENSG00000111981
3413,ENSG00000112029
3414,ENSG00000112031
3415,ENSG00000112033
3416,ENSG00000112038
3417,ENSG00000112039
3418,ENSG00000112053
3419,ENSG00000112062
3420,ENSG00000112077
3421,ENSG00000112078
3422,ENSG00000112079
3423,ENSG00000112081
3424,ENSG00000112096
3425,ENSG00000112110
3426,ENSG00000112118
3427,ENSG00000112130
3428,ENSG00000112137
3429,ENSG00000112139
3430,ENSG00000112144
3431,ENSG00000112146
3432,ENSG00000112149
3433,ENSG00000112159
3434,ENSG00000112167
3435,ENSG00000112182
3436,ENSG00000112195
3437,ENSG00000112200
3438,ENSG00000112208
3439,ENSG00000112210
3440,ENSG00000112212
3441,ENSG00000112218
3442,ENSG00000112232
3443,ENSG00000112234
3444,ENSG00000112237
3445,ENSG00000112242
3446,ENSG00000112245
3447,ENSG00000112249
3448,ENSG00000112276
3449,ENSG00000112280
3450,ENSG00000112282
3451,ENSG00000112290
3452,ENSG00000112293
3453,ENSG00000112294
3454,ENSG00000112297
3455,ENSG00000112299
3456,ENSG00000112303
3457,ENSG00000112304
3458,ENSG00000112305
3459,ENSG00000112306
3460,ENSG00000112308
3461,ENSG00000112312
3462,ENSG00000112320
3463,ENSG00000112335
3464,ENSG00000112339
3465,ENSG00000112343
3466,ENSG00000112357
3467,ENSG00000112365
3468,ENSG00000112367
3469,ENSG00000112378
3470,ENSG00000112379
3471,ENSG00000112394
3472,ENSG00000112406
3473,ENSG00000112414
3474,ENSG00000112419
3475,ENSG00000112425
3476,ENSG00000112473
3477,ENSG00000112486
3478,ENSG00000112511
3479,ENSG00000112514
3480,ENSG00000112530
3481,ENSG00000112531
3482,ENSG00000112561
3483,ENSG00000112576
3484,ENSG00000112578
3485,ENSG00000112592
3486,ENSG00000112599
3487,ENSG00000112624
3488,ENSG00000112640
3489,ENSG00000112651
3490,ENSG00000112655
3491,ENSG00000112658
3492,ENSG00000112659
3493,ENSG00000112667
3494,ENSG00000112679
3495,ENSG00000112685
3496,ENSG00000112695
3497,ENSG00000112697
3498,ENSG00000112699
3499,ENSG00000112701
3500,ENSG00000112715
3501,ENSG00000112739
3502,ENSG00000112742
3503,ENSG00000112759
3504,ENSG00000112761
3505,ENSG00000112763
3506,ENSG00000112769
3507,ENSG00000112773
3508,ENSG00000112782
3509,ENSG00000112787
3510,ENSG00000112796
3511,ENSG00000112799
3512,ENSG00000112812
3513,ENSG00000112851
3514,ENSG00000112852
3515,ENSG00000112855
3516,ENSG00000112874
3517,ENSG00000112877
3518,ENSG00000112893
3519,ENSG00000112902
3520,ENSG00000112936
3521,ENSG00000112941
3522,ENSG00000112964
3523,ENSG00000112972
3524,ENSG00000112977
3525,ENSG00000112983
3526,ENSG00000112984
3527,ENSG00000112992
3528,ENSG00000112996
3529,ENSG00000113013
3530,ENSG00000113048
3531,ENSG00000113068
3532,ENSG00000113070
3533,ENSG00000113083
3534,ENSG00000113088
3535,ENSG00000113108
3536,ENSG00000113119
3537,ENSG00000113140
3538,ENSG00000113141
3539,ENSG00000113161
3540,ENSG00000113163
3541,ENSG00000113194
3542,ENSG00000113231
3543,ENSG00000113240
3544,ENSG00000113249
3545,ENSG00000113262
3546,ENSG00000113263
3547,ENSG00000113269
3548,ENSG00000113272
3549,ENSG00000113273
3550,ENSG00000113282
3551,ENSG00000113296
3552,ENSG00000113300
3553,ENSG00000113303
3554,ENSG00000113312
3555,ENSG00000113318
3556,ENSG00000113319
3557,ENSG00000113327
3558,ENSG00000113328
3559,ENSG00000113356
3560,ENSG00000113360
3561,ENSG00000113361
3562,ENSG00000113368
3563,ENSG00000113369
3564,ENSG00000113384
3565,ENSG00000113387
3566,ENSG00000113389
3567,ENSG00000113391
3568,ENSG00000113407
3569,ENSG00000113441
3570,ENSG00000113448
3571,ENSG00000113456
3572,ENSG00000113460
3573,ENSG00000113494
3574,ENSG00000113504
3575,ENSG00000113520
3576,ENSG00000113522
3577,ENSG00000113532
3578,ENSG00000113552
3579,ENSG00000113555
3580,ENSG00000113558
3581,ENSG00000113569
3582,ENSG00000113575
3583,ENSG00000113580
3584,ENSG00000113583
3585,ENSG00000113593
3586,ENSG00000113594
3587,ENSG00000113595
3588,ENSG00000113597
3589,ENSG00000113615
3590,ENSG00000113621
3591,ENSG00000113638
3592,ENSG00000113643
3593,ENSG00000113645
3594,ENSG00000113648
3595,ENSG00000113649
3596,ENSG00000113657
3597,ENSG00000113658
3598,ENSG00000113712
3599,ENSG00000113716
3600,ENSG00000113719
3601,ENSG00000113721
3602,ENSG00000113732
3603,ENSG00000113734
3604,ENSG00000113742
3605,ENSG00000113749
3606,ENSG00000113758
3607,ENSG00000113761
3608,ENSG00000113790
3609,ENSG00000113810
3610,ENSG00000113811
3611,ENSG00000113812
3612,ENSG00000113838
3613,ENSG00000113845
3614,ENSG00000113851
3615,ENSG00000113905
3616,ENSG00000113916
3617,ENSG00000113924
3618,ENSG00000113946
3619,ENSG00000113966
3620,ENSG00000113971
3621,ENSG00000114013
3622,ENSG00000114021
3623,ENSG00000114023
3624,ENSG00000114026
3625,ENSG00000114030
3626,ENSG00000114054
3627,ENSG00000114062
3628,ENSG00000114098
3629,ENSG00000114107
3630,ENSG00000114115
3631,ENSG00000114120
3632,ENSG00000114125
3633,ENSG00000114126
3634,ENSG00000114127
3635,ENSG00000114166
3636,ENSG00000114204
3637,ENSG00000114209
3638,ENSG00000114268
3639,ENSG00000114270
3640,ENSG00000114302
3641,ENSG00000114315
3642,ENSG00000114316
3643,ENSG00000114331
3644,ENSG00000114346
3645,ENSG00000114353
3646,ENSG00000114354
3647,ENSG00000114374
3648,ENSG00000114378
3649,ENSG00000114383
3650,ENSG00000114388
3651,ENSG00000114391
3652,ENSG00000114395
3653,ENSG00000114405
3654,ENSG00000114416
3655,ENSG00000114423
3656,ENSG00000114439
3657,ENSG00000114446
3658,ENSG00000114450
3659,ENSG00000114455
3660,ENSG00000114473
3661,ENSG00000114480
3662,ENSG00000114487
3663,ENSG00000114491
3664,ENSG00000114503
3665,ENSG00000114520
3666,ENSG00000114529
3667,ENSG00000114541
3668,ENSG00000114544
3669,ENSG00000114554
3670,ENSG00000114573
3671,ENSG00000114626
3672,ENSG00000114631
3673,ENSG00000114638
3674,ENSG00000114646
3675,ENSG00000114648
3676,ENSG00000114650
3677,ENSG00000114656
3678,ENSG00000114670
3679,ENSG00000114686
3680,ENSG00000114698
3681,ENSG00000114735
3682,ENSG00000114737
3683,ENSG00000114738
3684,ENSG00000114739
3685,ENSG00000114742
3686,ENSG00000114744
3687,ENSG00000114745
3688,ENSG00000114757
3689,ENSG00000114767
3690,ENSG00000114770
3691,ENSG00000114779
3692,ENSG00000114784
3693,ENSG00000114786
3694,ENSG00000114796
3695,ENSG00000114805
3696,ENSG00000114812
3697,ENSG00000114841
3698,ENSG00000114850
3699,ENSG00000114853
3700,ENSG00000114854
3701,ENSG00000114857
3702,ENSG00000114859
3703,ENSG00000114861
3704,ENSG00000114867
3705,ENSG00000114902
3706,ENSG00000114904
3707,ENSG00000114923
3708,ENSG00000114933
3709,ENSG00000114942
3710,ENSG00000114948
3711,ENSG00000114956
3712,ENSG00000114978
3713,ENSG00000114982
3714,ENSG00000114988
3715,ENSG00000114993
3716,ENSG00000114999
3717,ENSG00000115009
3718,ENSG00000115020
3719,ENSG00000115042
3720,ENSG00000115053
3721,ENSG00000115073
3722,ENSG00000115084
3723,ENSG00000115085
3724,ENSG00000115091
3725,ENSG00000115107
3726,ENSG00000115109
3727,ENSG00000115112
3728,ENSG00000115128
3729,ENSG00000115129
3730,ENSG00000115137
3731,ENSG00000115138
3732,ENSG00000115145
3733,ENSG00000115155
3734,ENSG00000115159
3735,ENSG00000115163
3736,ENSG00000115165
3737,ENSG00000115170
3738,ENSG00000115183
3739,ENSG00000115204
3740,ENSG00000115207
3741,ENSG00000115211
3742,ENSG00000115216
3743,ENSG00000115232
3744,ENSG00000115233
3745,ENSG00000115234
3746,ENSG00000115239
3747,ENSG00000115241
3748,ENSG00000115255
3749,ENSG00000115257
3750,ENSG00000115267
3751,ENSG00000115268
3752,ENSG00000115271
3753,ENSG00000115274
3754,ENSG00000115275
3755,ENSG00000115282
3756,ENSG00000115286
3757,ENSG00000115289
3758,ENSG00000115290
3759,ENSG00000115295
3760,ENSG00000115306
3761,ENSG00000115307
3762,ENSG00000115310
3763,ENSG00000115317
3764,ENSG00000115318
3765,ENSG00000115325
3766,ENSG00000115339
3767,ENSG00000115350
3768,ENSG00000115355
3769,ENSG00000115364
3770,ENSG00000115365
3771,ENSG00000115368
3772,ENSG00000115392
3773,ENSG00000115414
3774,ENSG00000115415
3775,ENSG00000115419
3776,ENSG00000115421
3777,ENSG00000115423
3778,ENSG00000115425
3779,ENSG00000115446
3780,ENSG00000115457
3781,ENSG00000115459
3782,ENSG00000115464
3783,ENSG00000115468
3784,ENSG00000115484
3785,ENSG00000115486
3786,ENSG00000115504
3787,ENSG00000115507
3788,ENSG00000115514
3789,ENSG00000115520
3790,ENSG00000115523
3791,ENSG00000115524
3792,ENSG00000115525
3793,ENSG00000115526
3794,ENSG00000115539
3795,ENSG00000115540
3796,ENSG00000115541
3797,ENSG00000115548
3798,ENSG00000115556
3799,ENSG00000115561
3800,ENSG00000115568
3801,ENSG00000115590
3802,ENSG00000115594
3803,ENSG00000115602
3804,ENSG00000115604
3805,ENSG00000115607
3806,ENSG00000115641
3807,ENSG00000115648
3808,ENSG00000115649
3809,ENSG00000115652
3810,ENSG00000115657
3811,ENSG00000115661
3812,ENSG00000115677
3813,ENSG00000115685
3814,ENSG00000115687
3815,ENSG00000115694
3816,ENSG00000115705
3817,ENSG00000115718
3818,ENSG00000115738
3819,ENSG00000115750
3820,ENSG00000115756
3821,ENSG00000115758
3822,ENSG00000115760
3823,ENSG00000115761
3824,ENSG00000115762
3825,ENSG00000115806
3826,ENSG00000115808
3827,ENSG00000115816
3828,ENSG00000115825
3829,ENSG00000115827
3830,ENSG00000115828
3831,ENSG00000115839
3832,ENSG00000115840
3833,ENSG00000115841
3834,ENSG00000115866
3835,ENSG00000115875
3836,ENSG00000115884
3837,ENSG00000115896
3838,ENSG00000115902
3839,ENSG00000115904
3840,ENSG00000115919
3841,ENSG00000115935
3842,ENSG00000115942
3843,ENSG00000115944
3844,ENSG00000115946
3845,ENSG00000115947
3846,ENSG00000115956
3847,ENSG00000115966
3848,ENSG00000115970
3849,ENSG00000115977
3850,ENSG00000115993
3851,ENSG00000115998
3852,ENSG00000116001
3853,ENSG00000116005
3854,ENSG00000116014
3855,ENSG00000116016
3856,ENSG00000116017
3857,ENSG00000116030
3858,ENSG00000116044
3859,ENSG00000116062
3860,ENSG00000116095
3861,ENSG00000116096
3862,ENSG00000116106
3863,ENSG00000116117
3864,ENSG00000116120
3865,ENSG00000116127
3866,ENSG00000116128
3867,ENSG00000116133
3868,ENSG00000116138
3869,ENSG00000116147
3870,ENSG00000116151
3871,ENSG00000116157
3872,ENSG00000116161
3873,ENSG00000116171
3874,ENSG00000116183
3875,ENSG00000116191
3876,ENSG00000116198
3877,ENSG00000116199
3878,ENSG00000116205
3879,ENSG00000116209
3880,ENSG00000116212
3881,ENSG00000116213
3882,ENSG00000116221
3883,ENSG00000116237
3884,ENSG00000116251
3885,ENSG00000116254
3886,ENSG00000116260
3887,ENSG00000116266
3888,ENSG00000116273
3889,ENSG00000116285
3890,ENSG00000116288
3891,ENSG00000116299
3892,ENSG00000116329
3893,ENSG00000116337
3894,ENSG00000116350
3895,ENSG00000116353
3896,ENSG00000116396
3897,ENSG00000116406
3898,ENSG00000116455
3899,ENSG00000116459
3900,ENSG00000116473
3901,ENSG00000116478
3902,ENSG00000116489
3903,ENSG00000116497
3904,ENSG00000116514
3905,ENSG00000116521
3906,ENSG00000116525
3907,ENSG00000116539
3908,ENSG00000116544
3909,ENSG00000116560
3910,ENSG00000116574
3911,ENSG00000116580
3912,ENSG00000116584
3913,ENSG00000116586
3914,ENSG00000116604
3915,ENSG00000116641
3916,ENSG00000116649
3917,ENSG00000116661
3918,ENSG00000116663
3919,ENSG00000116667
3920,ENSG00000116668
3921,ENSG00000116670
3922,ENSG00000116675
3923,ENSG00000116678
3924,ENSG00000116679
3925,ENSG00000116685
3926,ENSG00000116688
3927,ENSG00000116690
3928,ENSG00000116691
3929,ENSG00000116698
3930,ENSG00000116701
3931,ENSG00000116704
3932,ENSG00000116711
3933,ENSG00000116717
3934,ENSG00000116729
3935,ENSG00000116731
3936,ENSG00000116741
3937,ENSG00000116747
3938,ENSG00000116750
3939,ENSG00000116752
3940,ENSG00000116754
3941,ENSG00000116761
3942,ENSG00000116771
3943,ENSG00000116774
3944,ENSG00000116783
3945,ENSG00000116786
3946,ENSG00000116791
3947,ENSG00000116793
3948,ENSG00000116809
3949,ENSG00000116815
3950,ENSG00000116819
3951,ENSG00000116824
3952,ENSG00000116830
3953,ENSG00000116833
3954,ENSG00000116852
3955,ENSG00000116857
3956,ENSG00000116863
3957,ENSG00000116871
3958,ENSG00000116874
3959,ENSG00000116885
3960,ENSG00000116898
3961,ENSG00000116903
3962,ENSG00000116906
3963,ENSG00000116918
3964,ENSG00000116922
3965,ENSG00000116954
3966,ENSG00000116962
3967,ENSG00000116977
3968,ENSG00000116983
3969,ENSG00000116984
3970,ENSG00000116985
3971,ENSG00000116990
3972,ENSG00000116991
3973,ENSG00000117000
3974,ENSG00000117009
3975,ENSG00000117010
3976,ENSG00000117016
3977,ENSG00000117020
3978,ENSG00000117036
3979,ENSG00000117054
3980,ENSG00000117090
3981,ENSG00000117091
3982,ENSG00000117115
3983,ENSG00000117118
3984,ENSG00000117133
3985,ENSG00000117139
3986,ENSG00000117143
3987,ENSG00000117151
3988,ENSG00000117153
3989,ENSG00000117155
3990,ENSG00000117174
3991,ENSG00000117215
3992,ENSG00000117222
3993,ENSG00000117226
3994,ENSG00000117228
3995,ENSG00000117245
3996,ENSG00000117262
3997,ENSG00000117266
3998,ENSG00000117280
3999,ENSG00000117281
4000,ENSG00000117298
4001,ENSG00000117305
4002,ENSG00000117308
4003,ENSG00000117318
4004,ENSG00000117322
4005,ENSG00000117335
4006,ENSG00000117360
4007,ENSG00000117362
4008,ENSG00000117385
4009,ENSG00000117394
4010,ENSG00000117395
4011,ENSG00000117399
4012,ENSG00000117400
4013,ENSG00000117408
4014,ENSG00000117410
4015,ENSG00000117411
4016,ENSG00000117419
4017,ENSG00000117425
4018,ENSG00000117448
4019,ENSG00000117450
4020,ENSG00000117461
4021,ENSG00000117475
4022,ENSG00000117479
4023,ENSG00000117480
4024,ENSG00000117481
4025,ENSG00000117500
4026,ENSG00000117505
4027,ENSG00000117519
4028,ENSG00000117523
4029,ENSG00000117525
4030,ENSG00000117528
4031,ENSG00000117533
4032,ENSG00000117543
4033,ENSG00000117560
4034,ENSG00000117569
4035,ENSG00000117586
4036,ENSG00000117592
4037,ENSG00000117593
4038,ENSG00000117594
4039,ENSG00000117595
4040,ENSG00000117597
4041,ENSG00000117601
4042,ENSG00000117602
4043,ENSG00000117614
4044,ENSG00000117616
4045,ENSG00000117620
4046,ENSG00000117625
4047,ENSG00000117632
4048,ENSG00000117640
4049,ENSG00000117643
4050,ENSG00000117650
4051,ENSG00000117676
4052,ENSG00000117682
4053,ENSG00000117691
4054,ENSG00000117697
4055,ENSG00000117707
4056,ENSG00000117713
4057,ENSG00000117724
4058,ENSG00000117748
4059,ENSG00000117751
4060,ENSG00000117758
4061,ENSG00000117791
4062,ENSG00000117834
4063,ENSG00000117859
4064,ENSG00000117862
4065,ENSG00000117868
4066,ENSG00000117877
4067,ENSG00000117899
4068,ENSG00000117906
4069,ENSG00000117971
4070,ENSG00000117984
4071,ENSG00000118007
4072,ENSG00000118046
4073,ENSG00000118058
4074,ENSG00000118096
4075,ENSG00000118113
4076,ENSG00000118162
4077,ENSG00000118181
4078,ENSG00000118193
4079,ENSG00000118194
4080,ENSG00000118197
4081,ENSG00000118200
4082,ENSG00000118217
4083,ENSG00000118242
4084,ENSG00000118246
4085,ENSG00000118257
4086,ENSG00000118260
4087,ENSG00000118263
4088,ENSG00000118276
4089,ENSG00000118292
4090,ENSG00000118298
4091,ENSG00000118307
4092,ENSG00000118308
4093,ENSG00000118322
4094,ENSG00000118363
4095,ENSG00000118369
4096,ENSG00000118402
4097,ENSG00000118407
4098,ENSG00000118412
4099,ENSG00000118418
4100,ENSG00000118420
4101,ENSG00000118432
4102,ENSG00000118454
4103,ENSG00000118473
4104,ENSG00000118482
4105,ENSG00000118492
4106,ENSG00000118495
4107,ENSG00000118496
4108,ENSG00000118503
4109,ENSG00000118507
4110,ENSG00000118508
4111,ENSG00000118513
4112,ENSG00000118514
4113,ENSG00000118515
4114,ENSG00000118518
4115,ENSG00000118520
